2.2	1110.5519774592833	-3119.316105406652	-2008.7641279473685	0.0	-0.0	20029.65074915103	20029.65074915103
2.3	1110.551975604779	-3119.3161005770176	-2008.7641249722385	0.0	-0.0	20029.650749151027	20029.650749151027
2.4	1110.551973671122	-3119.3160955412486	-2008.7641218701267	0.0	-0.0	20029.650749151016	20029.650749151016
2.5	1110.5519716587353	-3119.3160903004455	-2008.7641186417102	0.0	-0.0	20029.65074915102	20029.65074915102
2.6	1110.5519695680578	-3119.3160848557504	-2008.7641152876927	0.0	-0.0	20029.650749151016	20029.650749151016
2.7	1110.5519673995475	-3119.31607920836	-2008.7641118088125	0.0	-0.0	20029.650749151016	20029.650749151016
2.8	1110.551965153679	-3119.316073359506	-2008.764108205827	0.0	-0.0	20029.650749151016	20029.650749151016
2.9	1110.551962830942	-3119.316067310466	-2008.7641044795241	0.0	-0.0	20029.650749151013	20029.650749151013
3.0	1110.5519604318463	-3119.3160610625664	-2008.7641006307201	0.0	-0.0	20029.650749151016	20029.650749151016
3.1	1110.5519579569157	-3119.3160546171725	-2008.7640966602569	0.0	-0.0	20029.650749151024	20029.650749151024
3.2	1110.5519554066886	-3119.3160479756907	-2008.764092569002	0.0	-0.0	20029.65074915102	20029.65074915102
3.3	1110.5519527817255	-3119.31604113957	-2008.7640883578447	0.0	-0.0	20029.65074915102	20029.65074915102
3.4	1110.5519500826003	-3119.316034110312	-2008.7640840277118	0.0	-0.0	20029.650749151027	20029.650749151027
3.5	1110.5519473099018	-3119.316026889453	-2008.7640795795512	0.0	-0.0	20029.650749151027	20029.650749151027
3.6	1110.5519444642366	-3119.3160194785673	-2008.7640750143307	0.0	-0.0	20029.65074915102	20029.65074915102
3.7	1110.5519415462272	-3119.3160118792807	-2008.7640703330535	0.0	-0.0	20029.65074915102	20029.65074915102
3.8	1110.551938556512	-3119.3160040932516	-2008.7640655367397	0.0	-0.0	20029.65074915102	20029.65074915102
3.9	1110.5519354957446	-3119.3159961221804	-2008.7640606264358	0.0	-0.0	20029.650749151024	20029.650749151024
4.0	1110.5519323645942	-3119.3159879678146	-2008.7640556032204	0.0	-0.0	20029.650749151027	20029.650749151027
4.1	1110.5519291637438	-3119.315979631936	-2008.7640504681922	0.0	-0.0	20029.65074915102	20029.65074915102
4.2	1110.551925893895	-3119.315971116363	-2008.764045222468	0.0	-0.0	20029.650749151024	20029.650749151024
4.3	1110.5519225557616	-3119.315962422961	-2008.7640398671995	0.0	-0.0	20029.65074915102	20029.65074915102
4.4	1110.551919150075	-3119.315953553628	-2008.7640344035528	0.0	-0.0	20029.650749151027	20029.650749151027
4.5	1110.5519156775786	-3119.31594451031	-2008.7640288327316	0.0	-0.0	20029.650749151024	20029.650749151024
4.6	1110.551912139032	-3119.315935294978	-2008.7640231559458	0.0	-0.0	20029.650749151027	20029.650749151027
4.7	1110.5519085352091	-3119.3159259096524	-2008.7640173744433	0.0	-0.0	20029.650749151024	20029.650749151024
4.8	1110.5519048668984	-3119.315916356379	-2008.7640114894807	0.0	-0.0	20029.650749151027	20029.650749151027
4.9	1110.5519011349006	-3119.3159066372505	-2008.7640055023498	0.0	-0.0	20029.650749151024	20029.650749151024
5.0	1110.551897340033	-3119.315896754389	-2008.763999414356	0.0	-0.0	20029.650749151035	20029.650749151035
5.1	1110.5518934831239	-3119.315886709957	-2008.763993226833	0.0	-0.0	20029.650749151042	20029.650749151042
5.2	1110.551889565017	-3119.3158765061517	-2008.7639869411346	0.0	-0.0	20029.650749151042	20029.650749151042
5.3	1110.5518855865696	-3119.315866145205	-2008.7639805586352	0.0	-0.0	20029.650749151042	20029.650749151042
5.4	1110.551881548652	-3119.3158556293783	-2008.7639740807263	0.0	-0.0	20029.65074915105	20029.65074915105
5.5	1110.5518774521456	-3119.3158449609728	-2008.7639675088271	0.0	-0.0	20029.650749151057	20029.650749151057
5.6	1110.5518732979474	-3119.315834142324	-2008.7639608443767	0.0	-0.0	20029.650749151064	20029.650749151064
5.7	1110.5518690869635	-3119.3158231757934	-2008.76395408883	0.0	-0.0	20029.650749151053	20029.650749151053
5.8	1110.5518648201162	-3119.3158120637813	-2008.7639472436651	0.0	-0.0	20029.650749151046	20029.650749151046
5.9	1110.5518604983395	-3119.3158008087157	-2008.7639403103763	0.0	-0.0	20029.65074915105	20029.65074915105
6.0	1110.5518561225765	-3119.3157894130577	-2008.7639332904812	0.0	-0.0	20029.650749151042	20029.650749151042
6.1	1110.5518516937848	-3119.315777879299	-2008.763926185514	0.0	-0.0	20029.650749151046	20029.650749151046
6.2	1110.5518472129324	-3119.315766209961	-2008.7639189970287	0.0	-0.0	20029.650749151042	20029.650749151042
6.3	1110.5518426809992	-3119.315754407598	-2008.7639117265987	0.0	-0.0	20029.650749151035	20029.650749151035
6.4	1110.551838098976	-3119.315742474787	-2008.7639043758109	0.0	-0.0	20029.650749151035	20029.650749151035
6.5	1110.5518334678668	-3119.3157304141396	-2008.7638969462728	0.0	-0.0	20029.650749151042	20029.650749151042
6.6	1110.5518287886798	-3119.3157182282926	-2008.7638894396127	0.0	-0.0	20029.65074915103	20029.65074915103
6.7	1110.5518240624415	-3119.315705919907	-2008.7638818574655	0.0	-0.0	20029.650749151035	20029.650749151035
6.8	1110.5518192901836	-3119.315693491678	-2008.7638742014942	0.0	-0.0	20029.650749151042	20029.650749151042
6.9	1110.5518144729506	-3119.31568094632	-2008.7638664733693	0.0	-0.0	20029.650749151042	20029.650749151042
7.0	1110.5518096117949	-3119.3156682865756	-2008.7638586747807	0.0	-0.0	20029.650749151042	20029.650749151042
7.1	1110.5518047077794	-3119.315655515218	-2008.7638508074388	0.0	-0.0	20029.650749151042	20029.650749151042
7.2	1110.5517997619772	-3119.315642635036	-2008.7638428730588	0.0	-0.0	20029.650749151046	20029.650749151046
7.3	1110.5517947754684	-3119.3156296488464	-2008.763834873378	0.0	-0.0	20029.650749151042	20029.650749151042
7.4	1110.5517897493442	-3119.3156165594883	-2008.763826810144	0.0	-0.0	20029.65074915104	20029.65074915104
7.5	1110.5517846847033	-3119.315603369823	-2008.7638186851195	0.0	-0.0	20029.650749151035	20029.650749151035
7.6	1110.5517795826531	-3119.315590082735	-2008.763810500082	0.0	-0.0	20029.650749151035	20029.650749151035
7.7	1110.5517744443093	-3119.3155767011317	-2008.7638022568224	0.0	-0.0	20029.650749151035	20029.650749151035
7.8	1110.551769270795	-3119.3155632279327	-2008.7637939571378	0.0	-0.0	20029.65074915103	20029.65074915103
7.9	1110.551764063241	-3119.315549666089	-2008.7637856028477	0.0	-0.0	20029.650749151035	20029.650749151035
8.0	1110.5517588227872	-3119.3155360185656	-2008.7637771957784	0.0	-0.0	20029.650749151035	20029.650749151035
8.1	1110.551753550578	-3119.3155222883433	-2008.7637687377653	0.0	-0.0	20029.650749151035	20029.650749151035
8.2	1110.5517482477671	-3119.3155084784316	-2008.7637602306645	0.0	-0.0	20029.65074915103	20029.65074915103
8.3	1110.551742915513	-3119.31549459184	-2008.763751676327	0.0	-0.0	20029.65074915102	20029.65074915102
8.4	1110.551737554983	-3119.3154806316106	-2008.7637430766276	0.0	-0.0	20029.650749151027	20029.650749151027
8.5	1110.5517321673478	-3119.3154666007945	-2008.7637344334466	0.0	-0.0	20029.650749151027	20029.650749151027
8.6	1110.551726753786	-3119.3154525024584	-2008.7637257486724	0.0	-0.0	20029.650749151027	20029.650749151027
8.7	1110.5517213154812	-3119.3154383396886	-2008.7637170242074	0.0	-0.0	20029.650749151027	20029.650749151027
8.8	1110.5517158536215	-3119.3154241155785	-2008.763708261957	0.0	-0.0	20029.650749151027	20029.650749151027
8.9	1110.5517103694021	-3119.315409833238	-2008.7636994638358	0.0	-0.0	20029.65074915102	20029.65074915102
9.0	1110.5517048640227	-3119.31539549579	-2008.7636906317675	0.0	-0.0	20029.650749151024	20029.650749151024
9.1	1110.551699338685	-3119.3153811063717	-2008.7636817676866	0.0	-0.0	20029.650749151016	20029.650749151016
9.2	1110.551693794599	-3119.3153666681274	-2008.7636728735283	0.0	-0.0	20029.65074915101	20029.65074915101
9.3	1110.5516882329769	-3119.315352184212	-2008.763663951235	0.0	-0.0	20029.650749151013	20029.650749151013
9.4	1110.5516826550333	-3119.3153376577984	-2008.763655002765	0.0	-0.0	20029.65074915101	20029.65074915101
9.5	1110.551677061989	-3119.3153230920566	-2008.7636460300675	0.0	-0.0	20029.650749151006	20029.650749151006
9.6	1110.5516714550668	-3119.3153084901737	-2008.763637035107	0.0	-0.0	20029.650749151006	20029.650749151006
9.7	1110.551665835491	-3119.3152938553426	-2008.7636280198517	0.0	-0.0	20029.650749151002	20029.650749151002
9.8	1110.5516602044931	-3119.315279190761	-2008.7636189862678	0.0	-0.0	20029.650749151006	20029.650749151006
9.9	1110.5516545633009	-3119.315264499638	-2008.7636099363372	0.0	-0.0	20029.650749151	20029.650749151
10.0	1110.5516489131523	-3119.3152497851843	-2008.763600872032	0.0	-0.0	20029.650749151013	20029.650749151013
10.1	1110.551643255279	-3119.3152350506152	-2008.7635917953362	0.0	-0.0	20029.65074915102	20029.65074915102
10.2	1110.5516375909192	-3119.315220299161	-2008.7635827082418	0.0	-0.0	20029.65074915102	20029.65074915102
10.3	1110.5516319213107	-3119.3152055340365	-2008.7635736127258	0.0	-0.0	20029.65074915102	20029.65074915102
10.4	1110.5516262476933	-3119.315190758475	-2008.7635645107819	0.0	-0.0	20029.650749151016	20029.650749151016
10.5	1110.5516205713084	-3119.315175975706	-2008.7635554043977	0.0	-0.0	20029.650749151016	20029.650749151016
10.6	1110.5516148933964	-3119.3151611889616	-2008.7635462955652	0.0	-0.0	20029.650749151016	20029.650749151016
10.7	1110.5516092151993	-3119.315146401474	-2008.7635371862748	0.0	-0.0	20029.650749151027	20029.650749151027
10.8	1110.5516035379574	-3119.315131616479	-2008.7635280785216	0.0	-0.0	20029.65074915102	20029.65074915102
10.9	1110.5515978629128	-3119.3151168372083	-2008.7635189742955	0.0	-0.0	20029.65074915102	20029.65074915102
11.0	1110.5515921913075	-3119.315102066893	-2008.7635098755854	0.0	-0.0	20029.650749151024	20029.650749151024
11.1	1110.5515865243794	-3119.31508730876	-2008.7635007843808	0.0	-0.0	20029.650749151024	20029.650749151024
11.2	1110.551580863369	-3119.3150725660407	-2008.7634917026717	0.0	-0.0	20029.65074915102	20029.65074915102
11.3	1110.5515752095127	-3119.315057841956	-2008.7634826324431	0.0	-0.0	20029.650749151016	20029.650749151016
11.4	1110.551569564048	-3119.315043139725	-2008.763473575677	0.0	-0.0	20029.650749151013	20029.650749151013
11.5	1110.5515639282096	-3119.3150284625617	-2008.7634645343521	0.0	-0.0	20029.650749151016	20029.650749151016
11.6	1110.5515583032295	-3119.3150138136766	-2008.763455510447	0.0	-0.0	20029.650749151027	20029.650749151027
11.7	1110.5515526903353	-3119.3149991962737	-2008.7634465059384	0.0	-0.0	20029.65074915102	20029.65074915102
11.8	1110.5515470907571	-3119.3149846135448	-2008.7634375227876	0.0	-0.0	20029.650749151027	20029.650749151027
11.9	1110.5515415057175	-3119.314970068682	-2008.7634285629647	0.0	-0.0	20029.650749151027	20029.650749151027
12.0	1110.5515359364383	-3119.314955564864	-2008.7634196284255	0.0	-0.0	20029.65074915103	20029.65074915103
12.1	1110.5515303841369	-3119.3149411052627	-2008.7634107211259	0.0	-0.0	20029.650749151027	20029.650749151027
12.2	1110.5515248500271	-3119.3149266930413	-2008.7634018430142	0.0	-0.0	20029.65074915102	20029.65074915102
12.3	1110.5515193353194	-3119.3149123313488	-2008.7633929960293	0.0	-0.0	20029.650749151016	20029.650749151016
12.4	1110.5515138412193	-3119.3148980233223	-2008.763384182103	0.0	-0.0	20029.650749151006	20029.650749151006
12.5	1110.5515083689286	-3119.314883772094	-2008.7633754031656	0.0	-0.0	20029.65074915101	20029.65074915101
12.6	1110.551502919643	-3119.3148695807818	-2008.7633666611387	0.0	-0.0	20029.650749151006	20029.650749151006
12.7	1110.5514974945543	-3119.3148554524805	-2008.7633579579262	0.0	-0.0	20029.650749151006	20029.650749151006
12.8	1110.5514920948497	-3119.314841390288	-2008.7633492954385	0.0	-0.0	20029.65074915101	20029.65074915101
12.9	1110.5514867217084	-3119.314827397277	-2008.7633406755685	0.0	-0.0	20029.650749151013	20029.650749151013
13.0	1110.5514813763045	-3119.314813476501	-2008.7633321001965	0.0	-0.0	20029.650749151006	20029.650749151006
13.1	1110.5514760598087	-3119.314799631009	-2008.7633235712003	0.0	-0.0	20029.65074915101	20029.65074915101
13.2	1110.5514707733826	-3119.314785863827	-2008.7633150904446	0.0	-0.0	20029.650749151013	20029.650749151013
13.3	1110.5514655181823	-3119.3147721779665	-2008.7633066597841	0.0	-0.0	20029.650749151016	20029.650749151016
13.4	1110.5514602953556	-3119.314758576417	-2008.7632982810612	0.0	-0.0	20029.650749151013	20029.650749151013
13.5	1110.5514551060455	-3119.3147450621545	-2008.763289956109	0.0	-0.0	20029.65074915101	20029.65074915101
13.6	1110.5514499513863	-3119.3147316381337	-2008.7632816867474	0.0	-0.0	20029.650749151006	20029.650749151006
13.7	1110.5514448325046	-3119.3147183072906	-2008.763273474786	0.0	-0.0	20029.650749150995	20029.650749150995
13.8	1110.5514397505208	-3119.3147050725356	-2008.7632653220148	0.0	-0.0	20029.650749150995	20029.650749150995
13.9	1110.5514347065455	-3119.314691936767	-2008.7632572302214	0.0	-0.0	20029.650749150987	20029.650749150987
14.0	1110.5514297016825	-3119.314678902853	-2008.7632492011703	0.0	-0.0	20029.650749151	20029.650749151
14.1	1110.5514247370243	-3119.314665973649	-2008.7632412366247	0.0	-0.0	20029.65074915099	20029.65074915099
14.2	1110.5514198136566	-3119.314653151976	-2008.7632333383194	0.0	0.0	20029.650749150984	20029.650749150984
14.3	1110.5514149326566	-3119.31464044064	-2008.7632255079832	0.0	0.0	20029.65074915098	20029.65074915098
14.4	1110.5514100950918	-3119.3146278424183	-2008.7632177473265	0.0	0.0	20029.650749150984	20029.650749150984
14.5	1110.5514053020204	-3119.314615360069	-2008.7632100580488	0.0	0.0	20029.650749150987	20029.650749150987
14.6	1110.5514005544894	-3119.3146029963195	-2008.7632024418301	0.0	0.0	20029.650749150995	20029.650749150995
14.7	1110.551395853535	-3119.3145907538715	-2008.7631949003364	0.0	0.0	20029.650749150987	20029.650749150987
14.8	1110.551391200188	-3119.314578635403	-2008.763187435215	0.0	0.0	20029.650749150987	20029.650749150987
14.9	1110.5513865954642	-3119.314566643563	-2008.7631800480988	0.0	0.0	20029.650749150987	20029.650749150987
15.0	1110.5513820403714	-3119.3145547809763	-2008.763172740605	0.0	0.0	20029.65074915099	20029.65074915099
15.1	1110.551377535904	-3119.3145430502327	-2008.7631655143286	0.0	0.0	20029.650749150976	20029.650749150976
15.2	1110.5513730830494	-3119.3145314539006	-2008.7631583708512	0.0	0.0	20029.650749150976	20029.650749150976
15.3	1110.551368682778	-3119.3145199945106	-2008.7631513117326	0.0	0.0	20029.65074915097	20029.65074915097
15.4	1110.5513643360555	-3119.314508674573	-2008.7631443385176	0.0	0.0	20029.650749150976	20029.650749150976
15.5	1110.5513600438287	-3119.3144974965567	-2008.763137452728	0.0	0.0	20029.650749150976	20029.650749150976
15.6	1110.551355807039	-3119.314486462913	-2008.763130655874	0.0	0.0	20029.65074915098	20029.65074915098
15.7	1110.5513516266108	-3119.3144755760504	-2008.7631239494397	0.0	0.0	20029.650749150976	20029.650749150976
15.8	1110.5513475034602	-3119.3144648383495	-2008.7631173348893	0.0	0.0	20029.650749150987	20029.650749150987
15.9	1110.551343438485	-3119.3144542521604	-2008.7631108136754	0.0	0.0	20029.65074915098	20029.65074915098
16.0	1110.551339432578	-3119.3144438197937	-2008.7631043872157	0.0	0.0	20029.650749150987	20029.650749150987
16.1	1110.5513354866118	-3119.314433543533	-2008.7630980569213	0.0	0.0	20029.650749150976	20029.650749150976
16.2	1110.551331601453	-3119.3144234256238	-2008.7630918241707	0.0	0.0	20029.65074915099	20029.65074915099
16.3	1110.551327777948	-3119.314413468278	-2008.76308569033	0.0	0.0	20029.650749151	20029.650749151
16.4	1110.5513240169328	-3119.314403673676	-2008.7630796567435	0.0	0.0	20029.65074915099	20029.65074915099
16.5	1110.5513203192313	-3119.3143940439554	-2008.763073724724	0.0	0.0	20029.650749151	20029.650749151
16.6	1110.5513166856504	-3119.3143845812206	-2008.7630678955702	0.0	0.0	20029.650749151002	20029.650749151002
16.7	1110.551313116986	-3119.314375287547	-2008.7630621705612	0.0	0.0	20029.650749151006	20029.650749151006
16.8	1110.5513096140176	-3119.3143661649615	-2008.763056550944	0.0	0.0	20029.65074915101	20029.65074915101
16.9	1110.551306177511	-3119.3143572154595	-2008.7630510379486	0.0	0.0	20029.650749151013	20029.650749151013
17.0	1110.5513028082164	-3119.314348440996	-2008.7630456327797	0.0	0.0	20029.65074915101	20029.65074915101
17.1	1110.551299506872	-3119.314339843494	-2008.763040336622	0.0	0.0	20029.650749151002	20029.650749151002
17.2	1110.5512962742007	-3119.314331424831	-2008.7630351506302	0.0	0.0	20029.650749151002	20029.650749151002
17.3	1110.5512931109079	-3119.314323186847	-2008.7630300759392	0.0	0.0	20029.650749151006	20029.650749151006
17.4	1110.551290017684	-3119.314315131342	-2008.763025113658	0.0	0.0	20029.650749150995	20029.650749150995
17.5	1110.5512869952088	-3119.3143072600783	-2008.7630202648695	0.0	0.0	20029.650749151006	20029.650749151006
17.6	1110.5512840441397	-3119.314299574779	-2008.7630155306392	0.0	0.0	20029.650749151	20029.650749151
17.7	1110.551281165124	-3119.3142920771206	-2008.7630109119966	0.0	0.0	20029.650749151006	20029.650749151006
17.8	1110.551278358791	-3119.314284768747	-2008.7630064099558	0.0	0.0	20029.650749151013	20029.650749151013
17.9	1110.551275625753	-3119.314277651253	-2008.7630020255	0.0	0.0	20029.650749151016	20029.650749151016
18.0	1110.5512729666086	-3119.3142707261964	-2008.7629977595877	0.0	0.0	20029.650749151016	20029.650749151016
18.1	1110.5512703819388	-3119.3142639950897	-2008.762993613151	0.0	0.0	20029.650749151013	20029.650749151013
18.2	1110.551267872309	-3119.314257459404	-2008.762989587095	0.0	0.0	20029.650749151024	20029.650749151024
18.3	1110.5512654382676	-3119.314251120568	-2008.7629856823003	0.0	0.0	20029.650749151027	20029.650749151027
18.4	1110.5512630803478	-3119.314244979971	-2008.7629818996234	0.0	0.0	20029.650749151042	20029.650749151042
18.5	1110.5512607990622	-3119.3142390389557	-2008.7629782398935	0.0	0.0	20029.650749151027	20029.650749151027
18.6	1110.5512585949127	-3119.3142332988173	-2008.7629747039045	0.0	0.0	20029.650749151027	20029.650749151027
18.7	1110.5512564683804	-3119.3142277608117	-2008.7629712924313	0.0	0.0	20029.65074915103	20029.65074915103
18.8	1110.5512544199294	-3119.3142224261496	-2008.7629680062203	0.0	0.0	20029.65074915103	20029.65074915103
18.9	1110.5512524500093	-3119.314217296001	-2008.7629648459917	0.0	0.0	20029.65074915104	20029.65074915104
19.0	1110.5512505590486	-3119.314212371483	-2008.7629618124342	0.0	0.0	20029.650749151035	20029.650749151035
19.1	1110.5512487474623	-3119.314207653677	-2008.7629589062146	0.0	0.0	20029.650749151035	20029.650749151035
19.2	1110.551247015646	-3119.31420314361	-2008.7629561279641	0.0	0.0	20029.65074915103	20029.65074915103
19.3	1110.551245363978	-3119.3141988422694	-2008.7629534782914	0.0	0.0	20029.650749151027	20029.650749151027
19.4	1110.5512437928207	-3119.3141947505974	-2008.7629509577766	0.0	0.0	20029.650749151027	20029.650749151027
19.5	1110.5512423025161	-3119.314190869486	-2008.76294856697	0.0	0.0	20029.65074915102	20029.65074915102
19.6	1110.551240893392	-3119.314187199786	-2008.7629463063938	0.0	0.0	20029.650749151027	20029.650749151027
19.7	1110.5512395657556	-3119.3141837422954	-2008.7629441765398	0.0	0.0	20029.650749151042	20029.650749151042
19.8	1110.5512383198961	-3119.314180497776	-2008.7629421778797	0.0	0.0	20029.65074915105	20029.65074915105
19.9	1110.5512371560853	-3119.314177466934	-2008.7629403108485	0.0	0.0	20029.650749151042	20029.650749151042
20.0	1110.5512360745806	-3119.3141746504334	-2008.7629385758528	0.0	0.0	20029.65074915105	20029.65074915105
20.1	1110.5512350756167	-3119.31417204889	-2008.7629369732736	0.0	0.0	20029.650749151053	20029.650749151053
20.2	1110.5512341594115	-3119.3141696628722	-2008.7629355034608	0.0	0.0	20029.650749151057	20029.650749151057
20.3	1110.5512333261663	-3119.3141674929007	-2008.7629341667343	0.0	0.0	20029.650749151053	20029.650749151053
20.4	1110.5512325760621	-3119.314165539451	-2008.762932963389	0.0	0.0	20029.65074915105	20029.65074915105
20.5	1110.5512319092643	-3119.3141638029483	-2008.762931893684	0.0	0.0	20029.65074915105	20029.65074915105
20.6	1110.5512313259183	-3119.3141622837743	-2008.762930957856	0.0	0.0	20029.65074915105	20029.65074915105
20.7	1110.5512308261514	-3119.3141609822596	-2008.7629301561083	0.0	0.0	20029.650749151057	20029.650749151057
20.8	1110.551230410072	-3119.314159898691	-2008.7629294886187	0.0	0.0	20029.65074915105	20029.65074915105
20.9	1110.5512300777732	-3119.3141590333034	-2008.7629289555302	0.0	0.0	20029.65074915105	20029.65074915105
21.0	1110.551229829327	-3119.3141583862866	-2008.7629285569597	0.0	0.0	20029.650749151064	20029.650749151064
21.1	1110.5512296647867	-3119.314157957784	-2008.7629282929975	0.0	0.0	20029.650749151064	20029.650749151064
21.2	1110.5512295841884	-3119.3141577478855	-2008.762928163697	0.0	0.0	20029.650749151067	20029.650749151067
21.3	1110.5512295875496	-3119.3141577566407	-2008.762928169091	0.0	0.0	20029.650749151064	20029.650749151064
21.4	1110.5512296748711	-3119.314157984046	-2008.7629283091746	0.0	0.0	20029.650749151064	20029.650749151064
21.5	1110.5512298461326	-3119.31415843005	-2008.7629285839175	0.0	0.0	20029.650749151067	20029.650749151067
21.6	1110.551230101296	-3119.314159094561	-2008.7629289932652	0.0	0.0	20029.65074915106	20029.65074915106
21.7	1110.551230440307	-3119.314159977428	-2008.762929537121	0.0	0.0	20029.650749151057	20029.650749151057
21.8	1110.5512308630919	-3119.3141610784587	-2008.7629302153669	0.0	0.0	20029.650749151067	20029.650749151067
21.9	1110.551231369556	-3119.3141623974116	-2008.7629310278555	0.0	0.0	20029.65074915107	20029.65074915107
22.0	1110.5512319595905	-3119.314163934002	-2008.7629319744115	0.0	0.0	20029.65074915108	20029.65074915108
22.1	1110.5512326330647	-3119.3141656878915	-2008.7629330548268	0.0	0.0	20029.650749151075	20029.650749151075
22.2	1110.5512333898323	-3119.3141676586974	-2008.7629342688651	0.0	0.0	20029.65074915107	20029.65074915107
22.3	1110.5512342297286	-3119.314169845988	-2008.7629356162595	0.0	0.0	20029.650749151075	20029.650749151075
22.4	1110.5512351525676	-3119.314172249284	-2008.7629370967165	0.0	0.0	20029.650749151064	20029.650749151064
22.5	1110.55123615815	-3119.314174868064	-2008.7629387099141	0.0	0.0	20029.650749151064	20029.650749151064
22.6	1110.5512372462551	-3119.314177701752	-2008.762940455497	0.0	0.0	20029.650749151064	20029.650749151064
22.7	1110.5512384166454	-3119.3141807497295	-2008.762942333084	0.0	0.0	20029.650749151067	20029.650749151067
22.8	1110.551239669064	-3119.314184011331	-2008.7629443422668	0.0	0.0	20029.650749151064	20029.650749151064
22.9	1110.5512410032386	-3119.314187485841	-2008.7629464826025	0.0	0.0	20029.65074915107	20029.65074915107
23.0	1110.5512424188753	-3119.3141911725024	-2008.7629487536271	0.0	0.0	20029.650749151064	20029.650749151064
23.1	1110.551243915666	-3119.3141950705044	-2008.7629511548384	0.0	0.0	20029.65074915106	20029.65074915106
23.2	1110.5512454932841	-3119.314199179004	-2008.7629536857198	0.0	0.0	20029.650749151064	20029.650749151064
23.3	1110.5512471513834	-3119.3142034970924	-2008.762956345709	0.0	0.0	20029.650749151064	20029.650749151064
23.4	1110.5512488896013	-3119.3142080238304	-2008.762959134229	0.0	0.0	20029.650749151067	20029.650749151067
23.5	1110.551250707559	-3119.3142127582314	-2008.7629620506725	0.0	0.0	20029.65074915107	20029.65074915107
23.6	1110.5512526048578	-3119.314217699253	-2008.762965094395	0.0	0.0	20029.65074915107	20029.65074915107
23.7	1110.5512545810827	-3119.3142228458228	-2008.76296826474	0.0	0.0	20029.650749151067	20029.650749151067
23.8	1110.5512566358025	-3119.3142281968094	-2008.762971561007	0.0	0.0	20029.650749151064	20029.650749151064
23.9	1110.5512587685675	-3119.3142337510476	-2008.76297498248	0.0	0.0	20029.650749151064	20029.650749151064
24.0	1110.5512609789123	-3119.314239507318	-2008.7629785284055	0.0	0.0	20029.650749151064	20029.650749151064
24.1	1110.5512632663524	-3119.3142454643676	-2008.7629821980152	0.0	0.0	20029.65074915106	20029.65074915106
24.2	1110.5512656303881	-3119.314251620887	-2008.7629859904987	0.0	0.0	20029.650749151057	20029.650749151057
24.3	1110.551268070503	-3119.314257975538	-2008.762989905035	0.0	0.0	20029.650749151064	20029.650749151064
24.4	1110.551270586163	-3119.314264526925	-2008.762993940762	0.0	0.0	20029.650749151057	20029.650749151057
24.5	1110.551273176817	-3119.314271273618	-2008.762998096801	0.0	0.0	20029.650749151053	20029.650749151053
24.6	1110.5512758419002	-3119.314278214142	-2008.763002372242	0.0	0.0	20029.650749151046	20029.650749151046
