1.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.006093195326,0.011452517913,0.002531167273,-1.134062278208,0.152279372742,-0.980986600187
2.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.00019715993,0.008091522167,-0.016388201393,-0.029793086884,-0.352854818662,-0.113733679605
3.0,0.0,3.3333333333333335e-5,0.0,0.0,0.011443476433,0.016062421271,-0.009538103436,-0.019941001195,-0.517333125687,0.53412191177
4.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.027022126334,0.012682460812,0.002523616739,0.684575902594,-0.427368278495,-0.003296508493
5.0,0.0,3.3333333333333335e-5,0.0,0.0,0.020300448729,-0.017183516403,-0.02378289446,-0.434740919429,-0.308452770014,0.267681936537
6.0,0.0,0.00016666666666666666,0.0,0.0,-0.009935772015,-0.016307266864,0.030981319344,0.056406044224,-0.270008015796,0.428082178004
7.0,0.0,0.00016666666666666666,0.0,0.0,-0.001459291374,-0.029576167171,0.021168112888,0.253617867312,-0.123155162209,-0.000159647276
8.0,0.0,0.00016666666666666666,0.0,0.0,-0.026558739793,-0.023708071948,-0.008039147502,0.388689638065,0.04822108908,-0.860509016242
9.0,0.0,0.00016666666666666666,0.0,0.0,-0.041682698904,0.002849351399,0.0109791751,0.541008302026,1.160684125841,-0.4848116911
10.0,0.0,0.00016666666666666666,0.0,0.0,0.041872927101,-0.007971518442,-0.008741487612,0.02197812509,0.128922925369,-0.167685940429
11.0,0.0,0.00016666666666666666,0.0,0.0,-0.009427469165,0.016277991288,-0.045660660152,0.054958860255,0.591948400077,0.280335657738
12.0,0.0,3.3333333333333335e-5,0.0,0.0,0.050704119623,0.002405957687,-0.003479658073,1.103328117924,-0.523025747976,0.21419588825
13.0,0.0,3.3333333333333335e-5,0.0,0.0,0.002606227213,-0.029541910618,0.043313172545,-1.030727626848,0.039884106818,-0.313912764834
14.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.03395302592,-0.008368048675,-0.041448070506,0.611299382565,-0.733531964321,-0.039457985214
15.0,0.0,3.3333333333333335e-5,0.0,0.0,0.042970799468,-0.028967475662,0.023255761141,0.840419466421,0.485159603308,0.770491512372
16.0,0.0,0.00016666666666666666,0.0,0.0,0.018344908472,-0.034207448082,0.042537742144,0.622566716833,-1.067861194238,0.017197441933
17.0,0.0,0.00016666666666666666,0.0,0.0,-0.020598902185,-0.04604000855,-0.034087283358,-0.933235048606,-0.322036694884,-0.368435259852
18.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.00482051064,0.026595118322,0.057919318042,-0.046324062211,0.4633668307,0.194317606777
19.0,0.0,0.00016666666666666666,0.0,0.0,0.039016023857,0.026468893202,-0.044834565612,-0.160538175807,0.258584087375,-0.028295699189
20.0,0.0,0.00016666666666666666,0.0,0.0,-0.058853964898,0.00837644164,-0.029256977726,0.379966379294,-0.03846044692,-0.067790158506
21.0,0.0,0.00016666666666666666,0.0,0.0,0.05899898989,-0.031518453502,0.00314113782,-0.406840203592,-0.162991355741,-0.265264153731
22.0,0.0,0.00016666666666666666,0.0,0.0,0.026833273939,-0.054085475517,0.032020416843,-0.2959049476,-0.499887544792,0.037260520084
23.0,0.0,3.3333333333333335e-5,0.0,0.0,0.05410842414,-0.021481143342,-0.045969020932,0.091580288576,0.046810116237,-0.905063762479
24.0,0.0,3.3333333333333335e-5,0.0,0.0,0.044516882132,0.052127014332,0.038126321573,-0.60605528345,0.140261760437,0.467151784992
25.0,0.0,0.00016666666666666666,0.0,0.0,-0.071766630892,0.023564952131,0.030773654205,-0.372955746647,0.521781524592,-0.076067001069
26.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.034196735855,-0.075721247765,0.02017937857,-0.593226955625,0.235260775757,-0.505189451738
27.0,0.0,0.00016666666666666666,0.0,0.0,0.076384997704,-0.007875590678,-0.039748280852,-0.369508542886,0.549041199935,-0.128836456057
28.0,0.0,0.00016666666666666666,0.0,0.0,-0.005023838481,-0.075571126749,0.043569228087,-0.419199338185,0.266214225804,0.315651805852
29.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.044000882571,-0.071288190782,0.036269074426,-0.31438528732,-0.799418492561,-0.409668807393
30.0,0.0,0.00016666666666666666,0.0,0.0,-0.052037889412,0.073952609272,0.015988571436,0.525843640933,-0.278766902501,-0.131043983898
31.0,0.0,3.3333333333333335e-5,0.0,0.0,0.051422458455,0.057394871522,-0.051476935624,-0.529251187196,0.323559485422,0.739959407543
32.0,0.0,0.00016666666666666666,0.0,0.0,0.061309422438,-0.051923693203,0.046362028753,0.034881696334,0.60437466623,-0.182040518919
33.0,0.0,3.3333333333333335e-5,0.0,0.0,0.067848308685,-0.052895961523,-0.036588563157,-0.248391267567,-0.210328749286,0.276796697177
34.0,0.0,0.00016666666666666666,0.0,0.0,0.072181029149,0.062020687976,-0.009626997931,0.023749496159,-0.283305958857,-0.236845541513
35.0,0.0,0.00016666666666666666,0.0,0.0,0.090607546395,0.026189667688,0.022617311724,0.159269467922,-0.636151499019,-0.941119050214
36.0,0.0,0.00016666666666666666,0.0,0.0,0.002706594646,0.09649545161,0.009693589489,-0.619555574194,-0.222841921082,0.440888149751
37.0,0.0,0.00016666666666666666,0.0,0.0,-0.025023075459,0.075542039928,0.058963389951,-0.179312372797,0.697566244558,0.28617039419
38.0,0.0,0.00016666666666666666,0.0,0.0,0.061396800281,-0.042396227401,-0.068476692223,-0.428819614331,-0.057940700928,-0.776560577983
39.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.101170523874,0.000520862708,0.011954901752,-0.089872653459,-0.03012672569,0.226863091994
40.0,0.0,3.3333333333333335e-5,0.0,0.0,0.004627493973,0.089484514895,0.04900325975,0.372048496165,0.674421336991,0.606225254583
41.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.042831502557,-0.071506159215,0.06100212082,-0.234081397425,0.163243140184,-0.066368452351
42.0,0.0,0.00016666666666666666,0.0,0.0,0.040485400372,-0.089415947583,-0.033955782771,0.083472201751,-0.022429945117,-0.666199312546
43.0,0.0,0.00016666666666666666,0.0,0.0,0.08603364437,0.032396578451,-0.048487441415,0.958632781388,1.222175230428,-0.201247214231
44.0,0.0,3.3333333333333335e-5,0.0,0.0,-0.061358445141,-0.060647661679,-0.058260084986,0.471560880301,0.31143990287,0.121075426148
45.0,0.0,3.3333333333333335e-5,0.0,0.0,0.061553665314,-0.083100115489,-0.019033253956,0.071794149333,-0.371186311877,0.146109642618
46.0,0.0,0.00016666666666666666,0.0,0.0,0.071839811267,-0.06865673794,-0.034709987629,-0.165196320329,0.594889533748,0.473194004493
47.0,0.0,0.00016666666666666666,0.0,0.0,0.048475622872,0.043763942311,-0.083462690776,-0.568856331493,0.185857082741,0.275757069534
